LEMMA,USES_TOT,USERS_TOT,AGE,COEF_VAR,SUBSET,START,END,USES,EDGES,NODES,COMMUNITIES,MODULARITY,DENSITY,CENT_DEGREE,CENT_EV,SUBSETTING,DIFF_START_METHOD,DIFF_START_LIMIT,SKIP,STAMP
alt-left,167124,78383,1115,5.311262054364172,one,2016-01-11,2016-10-08,2154,1628,2499,NA,NA,2.607928679878677e-4,0.0049453493940067985,0.992408926216521,time,edges,3,FALSE,2020-03-15T15:06:54Z
alt-left,167124,78383,1115,5.311262054364172,two,2016-10-09,2017-07-06,41559,37197,32791,NA,NA,3.4594880666355604e-5,0.014985685242183177,0.9962459952165371,time,edges,3,FALSE,2020-03-15T15:06:55Z
alt-left,167124,78383,1115,5.311262054364172,three,2017-07-07,2018-04-03,101573,92999,83332,NA,NA,1.3392445261591693e-5,0.024413584469590046,0.9990378576707285,time,edges,3,FALSE,2020-03-15T15:06:56Z
alt-left,167124,78383,1115,5.311262054364172,four,2018-04-04,2018-12-30,21833,32836,26367,NA,NA,4.723297274851088e-5,0.023848080960972722,0.9980498632602286,time,edges,3,FALSE,2020-03-15T15:06:57Z
alt-left,167124,78383,1115,5.311262054364172,full,2015-12-11,2018-12-30,167124,162053,125551,NA,NA,1.0280640721442614e-5,0.02035626938801016,0.9991014165372906,time,edges,3,FALSE,2020-03-15T15:07:00Z
alt-right,1012150,357518,2478,1.8054939525051652,one,2014-05-26,2015-07-20,905,159,220,NA,NA,0.0033001245330012453,0.019620108004420257,0.9605238463145411,time,edges,3,FALSE,2020-03-15T15:07:56Z
alt-right,1012150,357518,2478,1.8054939525051652,two,2015-07-21,2016-09-12,24834,14548,15222,NA,NA,6.278969721718634e-5,0.012059413746808238,0.9973928523935545,time,edges,3,FALSE,2020-03-15T15:07:56Z
alt-right,1012150,357518,2478,1.8054939525051652,three,2016-09-13,2017-11-05,590100,416937,335821,NA,NA,3.6970560034386897e-6,0.018790653460932737,0.9995940215056355,time,edges,3,FALSE,2020-03-15T15:08:05Z
alt-right,1012150,357518,2478,1.8054939525051652,four,2017-11-06,2018-12-30,396244,424484,274686,NA,NA,5.625872116023248e-6,0.014425502239902192,0.9994572961610291,time,edges,3,FALSE,2020-03-15T15:08:12Z
alt-right,1012150,357518,2478,1.8054939525051652,full,2012-03-18,2018-12-30,1012150,847342,530249,NA,NA,3.0136987380330727e-6,0.017217262883597807,0.999653527296392,time,edges,3,FALSE,2020-03-15T15:08:30Z
animoji,11139,9203,309,1.5308599262970197,one,2018-02-19,2018-05-09,2355,789,2425,NA,NA,1.342247626824538e-4,0.010183505974359812,0.9974459536995134,time,edges,3,FALSE,2020-03-15T15:08:58Z
animoji,11139,9203,309,1.5308599262970197,two,2018-05-10,2018-07-27,2983,986,3114,NA,NA,1.0171363752932005e-4,0.01757177371579077,0.9969364363029474,time,edges,3,FALSE,2020-03-15T15:08:58Z
animoji,11139,9203,309,1.5308599262970197,three,2018-07-28,2018-10-13,3302,1082,3605,NA,NA,8.327932748479498e-5,0.010185916868789273,0.9978700123182644,time,edges,3,FALSE,2020-03-15T15:08:58Z
animoji,11139,9203,309,1.5308599262970197,four,2018-10-14,2018-12-31,2499,923,2922,NA,NA,1.0814088824558924e-4,0.005542506359114798,0.9974781412905691,time,edges,3,FALSE,2020-03-15T15:08:58Z
animoji,11139,9203,309,1.5308599262970197,full,2018-02-25,2018-12-31,11139,3750,11480,NA,NA,2.8456751656486483e-5,0.01103618609395321,0.998666389449296,time,edges,3,FALSE,2020-03-15T15:08:58Z
artificial intelligence,1279676,401813,4391,1.7425894521895284,one,2008-01-21,2010-10-16,17818,3288,11791,NA,NA,2.365197244717852e-5,0.01634753938912593,0.9984474745003072,time,edges,3,FALSE,2020-03-15T15:12:08Z
artificial intelligence,1279676,401813,4391,1.7425894521895284,two,2010-10-17,2013-07-11,64735,13966,47861,NA,NA,6.097019373023669e-6,0.003431082901463018,0.9994635523046386,time,edges,3,FALSE,2020-03-15T15:12:08Z
artificial intelligence,1279676,401813,4391,1.7425894521895284,three,2013-07-12,2016-04-05,256495,50392,127515,NA,NA,3.0991489578412673e-6,0.02492769219549616,0.9993816229664434,time,edges,3,FALSE,2020-03-15T15:12:10Z
artificial intelligence,1279676,401813,4391,1.7425894521895284,four,2016-04-06,2018-12-30,940552,208599,335428,NA,NA,1.854022035240856e-6,0.0084530659845259,0.9997712362157071,time,edges,3,FALSE,2020-03-15T15:12:18Z
artificial intelligence,1279676,401813,4391,1.7425894521895284,full,2006-12-22,2018-12-30,1279676,274579,479621,NA,NA,1.1936358224627102e-6,0.012313789713003773,0.9997727060930448,time,edges,3,FALSE,2020-03-15T15:12:26Z
baecation,217434,137464,2739,0.7705696602165287,one,2013-05-06,2014-10-04,2352,975,2181,NA,NA,2.0506543164695935e-4,0.009432286844541705,0.9974486397120248,time,edges,3,FALSE,2020-03-15T15:12:37Z
baecation,217434,137464,2739,0.7705696602165287,two,2014-10-05,2016-03-03,35049,6638,27067,NA,NA,9.060935682450934e-6,0.0011548034979550767,0.999505557807652,time,edges,3,FALSE,2020-03-15T15:12:38Z
baecation,217434,137464,2739,0.7705696602165287,three,2016-03-04,2017-08-02,89806,8365,69285,NA,NA,1.7425841959916714e-6,8.49837143084149e-4,0.9998523790974511,time,edges,3,FALSE,2020-03-15T15:12:38Z
baecation,217434,137464,2739,0.7705696602165287,four,2017-08-03,2018-12-31,90216,11122,73745,NA,NA,2.0451427172743662e-6,5.064776723023116e-4,0.9998938090061692,time,edges,3,FALSE,2020-03-15T15:12:39Z
baecation,217434,137464,2739,0.7705696602165287,full,2011-07-02,2018-12-31,217434,26950,151654,NA,NA,1.1718010798896293e-6,4.5052022293053036e-4,0.999925062701931,time,edges,3,FALSE,2020-03-15T15:12:42Z
baeless,157880,108088,3449,1.5400505248286196,one,2011-06-20,2013-05-08,465,139,464,NA,NA,6.470172041409101e-4,0.004762815519034935,0.9972629796046888,time,edges,3,FALSE,2020-03-15T15:13:52Z
baeless,157880,108088,3449,1.5400505248286196,two,2013-05-09,2015-03-26,103742,33731,87159,NA,NA,4.440273503566414e-6,0.002640212428280967,0.9997629890656786,time,edges,3,FALSE,2020-03-15T15:13:53Z
baeless,157880,108088,3449,1.5400505248286196,three,2015-03-27,2017-02-10,46913,9891,41785,NA,NA,5.665128725402053e-6,9.277286992110515e-4,0.999739861792373,time,edges,3,FALSE,2020-03-15T15:13:55Z
baeless,157880,108088,3449,1.5400505248286196,four,2017-02-11,2018-12-30,6724,2086,7403,NA,NA,3.8067773264838594e-5,0.0025291476828341376,0.9986981080738635,time,edges,3,FALSE,2020-03-15T15:13:55Z
baeless,157880,108088,3449,1.5400505248286196,full,2009-07-21,2018-12-30,157880,45690,128673,NA,NA,2.7596225177914804e-6,0.001792516680817433,0.9998391545948759,time,edges,3,FALSE,2020-03-15T15:13:56Z
beardruff,581,434,4005,0.4546346757694705,one,2013-04-15,2014-09-17,75,53,112,NA,NA,0.004263191763191763,0.018423829234640046,0.9887630183863655,time,edges,3,FALSE,2020-03-15T15:14:00Z
beardruff,581,434,4005,0.4546346757694705,two,2014-09-18,2016-02-19,84,33,95,NA,NA,0.0036954087346024638,0.007016749660479855,0.989247311827957,time,edges,3,FALSE,2020-03-15T15:14:00Z
beardruff,581,434,4005,0.4546346757694705,three,2016-02-20,2017-07-23,121,27,100,NA,NA,0.0027272727272727275,0.0176512600755025,1,time,edges,3,FALSE,2020-03-15T15:14:00Z
beardruff,581,434,4005,0.4546346757694705,four,2017-07-24,2018-12-25,147,64,159,NA,NA,0.002547567868800255,0.02928216631950008,0.986227530826953,time,edges,3,FALSE,2020-03-15T15:14:00Z
beardruff,581,434,4005,0.4546346757694705,full,2008-01-07,2018-12-25,581,235,633,NA,NA,5.874177615133881e-4,0.007335563211023874,0.996573252519543,time,edges,3,FALSE,2020-03-15T15:14:00Z
bediquette,164,148,3502,1.272725899888175,one,2009-05-18,2011-10-11,56,10,59,NA,NA,0.0029222676797194622,0.03210463733650416,0.9824561403508771,time,edges,3,FALSE,2020-03-15T15:14:03Z
bediquette,164,148,3502,1.272725899888175,two,2011-10-12,2014-03-05,72,38,80,NA,NA,0.006012658227848101,0.05159429578593174,0.9686499042006494,time,edges,3,FALSE,2020-03-15T15:14:03Z
bediquette,164,148,3502,1.272725899888175,three,2014-03-06,2016-07-28,24,11,31,NA,NA,0.011827956989247313,0.03944444444444444,0.9747568687045214,time,edges,3,FALSE,2020-03-15T15:14:03Z
bediquette,164,148,3502,1.272725899888175,four,2016-07-29,2018-12-21,12,11,22,NA,NA,0.023809523809523808,0.024943310657596373,0.9792893218813452,time,edges,3,FALSE,2020-03-15T15:14:03Z
bediquette,164,148,3502,1.272725899888175,full,2009-05-20,2018-12-21,164,70,191,NA,NA,0.0019289060347203086,0.021869806094182827,0.9870618652256647,time,edges,3,FALSE,2020-03-15T15:14:03Z
begpacker,283,235,2597,1.6496091963069226,one,2017-04-10,2017-09-14,54,21,67,NA,NA,0.0047489823609226595,0.02594123048668503,0.9846153846153847,time,edges,3,FALSE,2020-03-15T15:14:06Z
begpacker,283,235,2597,1.6496091963069226,two,2017-09-15,2018-02-18,111,41,103,NA,NA,0.003902531886541024,0.11980968858131488,0.9603960396039604,time,edges,3,FALSE,2020-03-15T15:14:06Z
begpacker,283,235,2597,1.6496091963069226,three,2018-02-19,2018-07-26,37,15,43,NA,NA,0.008305647840531562,0.05243764172335601,0.9698520005487855,time,edges,3,FALSE,2020-03-15T15:14:06Z
begpacker,283,235,2597,1.6496091963069226,four,2018-07-27,2018-12-30,58,31,74,NA,NA,0.0057386153276564236,0.02195533871270407,0.9765896676017944,time,edges,3,FALSE,2020-03-15T15:14:06Z
begpacker,283,235,2597,1.6496091963069226,full,2011-11-20,2018-12-30,283,108,290,NA,NA,0.001288629041880444,0.05599789274553705,0.9835258241439652,time,edges,3,FALSE,2020-03-15T15:14:06Z
big dick energy,216458,164223,2319,0.9817093495598349,one,2018-06-25,2018-08-11,129184,22200,115892,NA,NA,1.652912280755634e-6,8.396621135182133e-4,0.9998791784422099,time,edges,3,FALSE,2020-03-15T15:14:22Z
big dick energy,216458,164223,2319,0.9817093495598349,two,2018-08-12,2018-09-27,42743,9949,45735,NA,NA,4.756544454645828e-6,0.002433307767754285,0.9996907553565823,time,edges,3,FALSE,2020-03-15T15:14:23Z
big dick energy,216458,164223,2319,0.9817093495598349,three,2018-09-28,2018-11-14,23988,5864,26979,NA,NA,8.056721717020614e-6,0.0028832948680226267,0.999544996604078,time,edges,3,FALSE,2020-03-15T15:14:23Z
big dick energy,216458,164223,2319,0.9817093495598349,four,2018-11-15,2018-12-31,20535,5148,23502,NA,NA,9.320675190145306e-6,0.0018204661589317592,0.999621744641316,time,edges,3,FALSE,2020-03-15T15:14:24Z
big dick energy,216458,164223,2319,0.9817093495598349,full,2012-08-25,2018-12-31,216458,42931,192154,NA,NA,1.162718027144256e-6,0.0016355623685125236,0.9998706046653418,time,edges,3,FALSE,2020-03-15T15:14:26Z
biobag,2182,931,4028,2.050377512745687,one,2010-11-22,2012-11-30,785,37,250,NA,NA,5.943775100401606e-4,0.017548104062837695,0.9904559486494064,time,edges,3,FALSE,2020-03-15T15:14:28Z
biobag,2182,931,4028,2.050377512745687,two,2012-12-01,2014-12-09,613,243,255,NA,NA,0.0037517369152385363,0.22943145886291771,0.9532535095446847,time,edges,3,FALSE,2020-03-15T15:14:28Z
biobag,2182,931,4028,2.050377512745687,three,2014-12-10,2016-12-18,150,45,92,NA,NA,0.00537505972288581,0.15565752928390292,0.9524285766284856,time,edges,3,FALSE,2020-03-15T15:14:28Z
biobag,2182,931,4028,2.050377512745687,four,2016-12-19,2018-12-27,535,143,489,NA,NA,5.992490529350632e-4,0.013773179252889008,0.989401431835683,time,edges,3,FALSE,2020-03-15T15:14:28Z
biobag,2182,931,4028,2.050377512745687,full,2007-12-17,2018-12-27,2182,475,1127,NA,NA,3.7430989076455356e-4,0.06984752452132544,0.9884173969491878,time,edges,3,FALSE,2020-03-15T15:14:28Z
birther,670694,251448,4478,5.0001923663788235,one,2009-03-16,2011-08-27,99638,39339,49576,NA,NA,1.600623209170803e-5,0.006560021198848813,0.9979531567224024,time,edges,3,FALSE,2020-03-15T15:14:59Z
birther,670694,251448,4478,5.0001923663788235,two,2011-08-28,2014-02-06,96797,49184,52560,NA,NA,1.7804156193186448e-5,0.017962331729002117,0.9985186125290996,time,edges,3,FALSE,2020-03-15T15:14:59Z
birther,670694,251448,4478,5.0001923663788235,three,2014-02-07,2016-07-19,94564,62158,54921,NA,NA,2.0607630906462704e-5,0.037188736652770185,0.9984377037626047,time,edges,3,FALSE,2020-03-15T15:15:00Z
birther,670694,251448,4478,5.0001923663788235,four,2016-07-20,2018-12-30,379675,417414,238332,NA,NA,7.348591709067497e-6,0.06484600596868755,0.9991379123753134,time,edges,3,FALSE,2020-03-15T15:15:06Z
birther,670694,251448,4478,5.0001923663788235,full,2006-09-26,2018-12-30,670694,563102,344164,NA,NA,4.753981096969151e-6,0.052840998876837623,0.9993503325346856,time,edges,3,FALSE,2020-03-15T15:15:13Z
blockchain,1444300,260761,2838,2.59939326985466,one,2011-05-02,2013-04-01,3731,282,637,NA,NA,6.96069429223068e-4,0.028436622364621654,0.9890289558866662,time,edges,3,FALSE,2020-03-15T15:16:28Z
blockchain,1444300,260761,2838,2.59939326985466,two,2013-04-02,2015-03-02,97803,24630,22538,NA,NA,4.8490083569223574e-5,0.03214444344872059,0.9977629868330777,time,edges,3,FALSE,2020-03-15T15:16:31Z
blockchain,1444300,260761,2838,2.59939326985466,three,2015-03-03,2017-01-29,414058,105399,93944,NA,NA,1.1942713601486325e-5,0.007072215468915441,0.9978392255097361,time,edges,3,FALSE,2020-03-15T15:16:32Z
blockchain,1444300,260761,2838,2.59939326985466,four,2017-01-30,2018-12-30,928702,277877,257331,NA,NA,4.196334251249984e-6,0.005856005958459284,0.9991526905304382,time,edges,3,FALSE,2020-03-15T15:16:37Z
blockchain,1444300,260761,2838,2.59939326985466,full,2011-03-24,2018-12-30,1444300,402057,332253,NA,NA,3.6420936852899484e-6,0.00546511494945817,0.9989696368596583,time,edges,3,FALSE,2020-03-15T15:16:44Z
bloggergate,2437,652,3696,2.776568702966749,one,2011-01-24,2013-01-02,503,128,179,NA,NA,0.004017324712824054,0.20216828683247065,0.9580264749707993,time,edges,3,FALSE,2020-03-15T15:16:46Z
bloggergate,2437,652,3696,2.776568702966749,two,2013-01-03,2014-12-12,560,362,383,NA,NA,0.0024742662638579413,0.4397734437104246,0.9546538409940265,time,edges,3,FALSE,2020-03-15T15:16:46Z
bloggergate,2437,652,3696,2.776568702966749,three,2014-12-13,2016-11-21,640,557,557,NA,NA,0.0017985611510791368,0.3891879302313545,0.9642654654846855,time,edges,3,FALSE,2020-03-15T15:16:46Z
bloggergate,2437,652,3696,2.776568702966749,four,2016-11-22,2018-10-31,712,410,668,NA,NA,9.20198583343059e-4,0.042621867477056076,0.9806198528328777,time,edges,3,FALSE,2020-03-15T15:16:46Z
bloggergate,2437,652,3696,2.776568702966749,full,2008-09-17,2018-10-31,2437,1340,1682,NA,NA,4.739266092814636e-4,0.21797809510429225,0.9845235761663474,time,edges,3,FALSE,2020-03-15T15:16:46Z
Boobgate,1613,1225,4046,2.5562362982313522,one,2009-09-14,2012-01-07,597,229,552,NA,NA,7.529130171756227e-4,0.012882039255470172,0.986058521604794,time,edges,3,FALSE,2020-03-15T15:16:47Z
Boobgate,1613,1225,4046,2.5562362982313522,two,2012-01-08,2014-05-01,220,107,271,NA,NA,0.0014623479568129014,0.007825788751714677,0.9927136519262414,time,edges,3,FALSE,2020-03-15T15:16:47Z
Boobgate,1613,1225,4046,2.5562362982313522,three,2014-05-02,2016-08-22,350,199,392,NA,NA,0.0012983454251265724,0.01023672006331722,0.9926821796389594,time,edges,3,FALSE,2020-03-15T15:16:47Z
Boobgate,1613,1225,4046,2.5562362982313522,four,2016-08-23,2018-12-15,433,358,540,NA,NA,0.0012299869442726585,0.027578040830094897,0.984580986509178,time,edges,3,FALSE,2020-03-15T15:16:47Z
Boobgate,1613,1225,4046,2.5562362982313522,full,2007-11-17,2018-12-15,1613,898,1744,NA,NA,2.954149494439093e-4,0.008602231234585091,0.9952086906004424,time,edges,3,FALSE,2020-03-15T15:16:47Z
Brexiteer,242839,67049,1494,1.115988964703729,one,2015-09-28,2016-07-22,13287,6860,11218,NA,NA,5.4517001381187435e-5,0.008237204178069068,0.9978280786141769,time,edges,3,FALSE,2020-03-15T15:16:59Z
Brexiteer,242839,67049,1494,1.115988964703729,two,2016-07-23,2017-05-15,30359,19557,20198,NA,NA,4.794099047248255e-5,0.005819555136031984,0.9959448894554759,time,edges,3,FALSE,2020-03-15T15:16:59Z
Brexiteer,242839,67049,1494,1.115988964703729,three,2017-05-16,2018-03-08,73989,72933,38265,NA,NA,4.9811772109062925e-5,0.009515563392921188,0.9961844452997486,time,edges,3,FALSE,2020-03-15T15:17:01Z
Brexiteer,242839,67049,1494,1.115988964703729,four,2018-03-09,2018-12-31,125196,144131,66853,NA,NA,3.224943382509931e-5,0.01639233609975505,0.9962434261517111,time,edges,3,FALSE,2020-03-15T15:17:02Z
Brexiteer,242839,67049,1494,1.115988964703729,full,2014-11-28,2018-12-31,242839,237685,101744,NA,NA,2.2960874671877574e-5,0.01317217954825731,0.9960921756444245,time,edges,3,FALSE,2020-03-15T15:17:06Z
Brexiter,90121,28334,2257,0.9625746554172077,one,2015-11-02,2016-08-17,9573,5490,9745,NA,NA,5.781669013034346e-5,0.0040990078775267535,0.9976440968527546,time,edges,3,FALSE,2020-03-15T15:17:10Z
Brexiter,90121,28334,2257,0.9625746554172077,two,2016-08-18,2017-06-02,11783,9645,10444,NA,NA,8.843213104877152e-5,0.007525043337956727,0.9968930456122281,time,edges,3,FALSE,2020-03-15T15:17:10Z
Brexiter,90121,28334,2257,0.9625746554172077,three,2017-06-03,2018-03-17,22689,31743,16798,NA,NA,1.1250159247008905e-4,0.01185462669954533,0.9928498966938438,time,edges,3,FALSE,2020-03-15T15:17:11Z
Brexiter,90121,28334,2257,0.9625746554172077,four,2018-03-18,2018-12-31,46055,65713,31413,NA,NA,6.65957158243197e-5,0.009913982205562548,0.9906652425457974,time,edges,3,FALSE,2020-03-15T15:17:13Z
Brexiter,90121,28334,2257,0.9625746554172077,full,2012-10-26,2018-12-31,90121,110292,53132,NA,NA,3.906968036046376e-5,0.007564919794285497,0.9930215725443722,time,edges,3,FALSE,2020-03-15T15:17:14Z
broette,4229,2547,3615,0.7726447646163015,one,2009-11-30,2012-03-08,970,493,972,NA,NA,5.22349790000551e-4,0.02215750057538864,0.9939651956477961,time,edges,3,FALSE,2020-03-15T15:17:15Z
broette,4229,2547,3615,0.7726447646163015,two,2012-03-09,2014-06-15,1982,1199,2263,NA,NA,2.342297358068306e-4,0.011928424178035447,0.9974161443565096,time,edges,3,FALSE,2020-03-15T15:17:15Z
broette,4229,2547,3615,0.7726447646163015,three,2014-06-16,2016-09-22,713,474,892,NA,NA,5.963974573840044e-4,0.00895348295273473,0.9958118002292741,time,edges,3,FALSE,2020-03-15T15:17:15Z
broette,4229,2547,3615,0.7726447646163015,four,2016-09-23,2018-12-30,526,646,941,NA,NA,7.303231057951026e-4,0.03601007243096424,0.9926461713870536,time,edges,3,FALSE,2020-03-15T15:17:15Z
broette,4229,2547,3615,0.7726447646163015,full,2009-02-05,2018-12-30,4229,2766,4937,NA,NA,1.135047136874374e-4,0.008903695831768189,0.9980282004535642,time,edges,3,FALSE,2020-03-15T15:17:15Z
broflake,13201,4449,2898,2.4947748979007525,one,2013-05-20,2014-10-14,64,14,40,NA,NA,0.008974358974358974,0.05654174884944116,0.980735505063977,time,edges,3,FALSE,2020-03-15T15:17:17Z
broflake,13201,4449,2898,2.4947748979007525,two,2014-10-15,2016-03-10,231,50,148,NA,NA,0.0022982165839308694,0.007959646443611457,0.9834717547455597,time,edges,3,FALSE,2020-03-15T15:17:17Z
broflake,13201,4449,2898,2.4947748979007525,three,2016-03-11,2017-08-05,5715,3577,4831,NA,NA,1.5329739394430295e-4,0.011857438627624964,0.9968368996099973,time,edges,3,FALSE,2020-03-15T15:17:18Z
broflake,13201,4449,2898,2.4947748979007525,four,2017-08-06,2018-12-30,7156,5410,6507,NA,NA,1.2779162698866567e-4,0.007327991783034771,0.9961473203477629,time,edges,3,FALSE,2020-03-15T15:17:18Z
broflake,13201,4449,2898,2.4947748979007525,full,2011-01-23,2018-12-30,13201,9027,10952,NA,NA,7.52655480595913e-5,0.00923979599447822,0.9977837458021748,time,edges,3,FALSE,2020-03-15T15:17:18Z
broga,35050,24049,3751,1.3281409570919787,one,2009-05-04,2011-10-03,2494,1320,2415,NA,NA,2.2642247345968394e-4,0.004953756360473872,0.9963237746351707,time,edges,3,FALSE,2020-03-15T15:17:22Z
broga,35050,24049,3751,1.3281409570919787,two,2011-10-04,2014-03-03,16479,6714,16824,NA,NA,2.3721854200184295e-5,0.002473007198894155,0.99951437680841,time,edges,3,FALSE,2020-03-15T15:17:22Z
broga,35050,24049,3751,1.3281409570919787,three,2014-03-04,2016-07-31,12347,4582,11908,NA,NA,3.2315725113950666e-5,0.010298607071747054,0.9988458568946758,time,edges,3,FALSE,2020-03-15T15:17:22Z
broga,35050,24049,3751,1.3281409570919787,four,2016-08-01,2018-12-30,3710,1428,3773,NA,NA,1.0033898838625395e-4,0.005468448657237736,0.9975955921398793,time,edges,3,FALSE,2020-03-15T15:17:22Z
broga,35050,24049,3751,1.3281409570919787,full,2008-09-22,2018-12-30,35050,13937,33511,NA,NA,1.241102025576996e-5,0.0038522219880114355,0.9994963136917012,time,edges,3,FALSE,2020-03-15T15:17:23Z
